parent_molecule_chembl_id,pref_name,smiles,structure_image_url,pchembl_value,standard_type,standard_relation,standard_value,standard_units,role,best_target,targets_hit,n_targets_hit,assay_chembl_id,assay_type,confidence_score,assay_organism,molecule_chembl_id,target_chembl_id,TAG,standard_inchi_key
CHEMBL5819222,,[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2ccc(C(C)(C)OCOC)nc2)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5819222.png,8.64,Ki,=,2.3,nM,antagonist,A2AR,A2AR,1,CHEMBL5731734,B,9,Homo sapiens,CHEMBL5819222,CHEMBL251,A2AR,RZECSYRYNINVEI-LXEIGJDRSA-N
CHEMBL5819235,,CCCCCn1c2cc(-c3ccc(S(=O)(=O)Nc4ccc(C)cc4)cc3)[nH]c2c(=O)n2c(C)nnc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5819235.png,7.26,Ki,=,55,nM,antagonist,A2AR,A2AR,1,CHEMBL5737756,B,9,Homo sapiens,CHEMBL5819235,CHEMBL251,A2AR,KUANICKEWDXTEN-UHFFFAOYSA-N
CHEMBL5819428,,CNC(=O)[C@]12CC1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(CO)cc4)nc31)[C@H](O)C2O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5819428.png,8.67,Ki,=,2.16,nM,antagonist,A3R,A3R,1,CHEMBL5734944,B,9,Homo sapiens,CHEMBL5819428,CHEMBL256,A3R,JORSOFDZVHROPA-GKBJNUBUSA-N
CHEMBL5820242,,CC1(C)CN(Cc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5820242.png,8.54,Ki,=,2.9,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5820242,CHEMBL251,A2AR,APULSJPLGZCDMT-UHFFFAOYSA-N
CHEMBL5820274,,COc1cc2nc(N)n3nc([C@H]4CCCN(c5cn(CS(C)(=O)=O)nc5C)C4)nc3c2cc1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5820274.png,8.92,IC50,=,1.2,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5738035,B,9,Homo sapiens,CHEMBL5820274,CHEMBL251,A2AR,RHFLIXVIJLCBAA-ZDUSSCGKSA-N
CHEMBL5820326,,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ccccc4)C3)nc21,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5820326.png,8.89,Ki,=,1.3,nM,antagonist,A2AR,A2AR,1,CHEMBL5735982,B,9,Homo sapiens,CHEMBL5820326,CHEMBL251,A2AR,LXRVFNRQAYJWCO-OAHLLOKOSA-N
CHEMBL5820346,,CC(=O)N[C@@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5820346.png,7.52,IC50,=,30,nM,antagonist,A2BR,A2BR,1,CHEMBL5737878,B,9,Homo sapiens,CHEMBL5820346,CHEMBL255,A2BR,NBSBWJFIRXBNQE-BLLLJJGKSA-N
CHEMBL5820862,,Nc1nc2c3c(ccc2c2nc(CCN4C[C@H](F)[C@@H](F)C4)nn12)OC(F)(F)O3,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5820862.png,8.8,Ki,=,1.6,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5820862,CHEMBL251,A2AR,NXPBMMZAICGBLE-IUCAKERBSA-N
CHEMBL5821027,,Nc1nc2c3c(ccc2c2nc(CCN4CC(F)C4)nn12)OC(F)(F)O3,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5821027.png,8.6,Ki,=,2.5,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5821027,CHEMBL251,A2AR,MUEIKGPWMRIDPX-UHFFFAOYSA-N
CHEMBL5821050,,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(CC(F)(F)F)c5)C4)nc3c2cc1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5821050.png,8.8,IC50,=,1.6,nM,antagonist,A2BR,A2AR;A2BR,2,CHEMBL5738036,B,9,Homo sapiens,CHEMBL5821050,CHEMBL255,A2BR,YRBJQIQKBPRZSG-LLVKDONJSA-N
CHEMBL5821559,,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1ccccn1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5821559.png,7.12,IC50,=,75,nM,antagonist,A2AR,A2AR,1,CHEMBL5737879,B,9,Homo sapiens,CHEMBL5821559,CHEMBL251,A2AR,KOIIPEHRNNSAKV-LBPRGKRZSA-N
CHEMBL5822752,,COc1cc2nc(N)n3nc(C4CC(C)CN(c5cnn(CC(C)(C)O)c5C)C4)nc3c2cc1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5822752.png,9.15,IC50,=,0.7,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5738037,B,9,Homo sapiens,CHEMBL5822752,CHEMBL251,A2AR,AIANUXQFCFVFPF-UHFFFAOYSA-N
CHEMBL5822877,,CNc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)NCCO)c2s1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5822877.png,7.52,IC50,=,30,nM,antagonist,A2BR,A2BR,1,CHEMBL5737878,B,9,Homo sapiens,CHEMBL5822877,CHEMBL255,A2BR,JFIBKHUBCPEXGX-JTQLQIEISA-N
CHEMBL5823370,,Cc1ccc(F)c(CNC(=O)c2nc(N)nc3c(-c4ncco4)cccc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5823370.png,8.77,Ki,=,1.7,nM,antagonist,A2AR,A2AR,1,CHEMBL5731734,B,9,Homo sapiens,CHEMBL5823370,CHEMBL251,A2AR,ZFKLGDLHQUZBGF-UHFFFAOYSA-N
CHEMBL5823431,,COc1cccc2c1nc(N)n1nc(C3CCCN(c4ccccc4)C3)nc21,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5823431.png,9.05,Ki,=,0.9,nM,antagonist,A2AR,A2AR,1,CHEMBL5735982,B,9,Homo sapiens,CHEMBL5823431,CHEMBL251,A2AR,WSPVEDBZEWNIIQ-UHFFFAOYSA-N
CHEMBL5823854,,CNC(=O)[C@]12CC1[C@@H](n1cnc3c(NC4CC4c4ccccc4)nc(C#Cc4ccccc4)nc31)[C@H](O)C2O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5823854.png,8.21,Ki,=,6.16,nM,antagonist,A3R,A3R,1,CHEMBL5734944,B,9,Homo sapiens,CHEMBL5823854,CHEMBL256,A3R,IMYNAQJHTDJXRP-NZZKIROCSA-N
CHEMBL5824224,,Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccc(F)cc2F)o1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5824224.png,7.88,IC50,=,13.2,nM,antagonist,A2AR,A2AR,1,CHEMBL5736993,B,9,Homo sapiens,CHEMBL5824224,CHEMBL251,A2AR,JGTGCJUMWJSOSU-UHFFFAOYSA-N
CHEMBL5824496,,Nc1nc2c3c(ccc2c2nc(CCN4CCCC(F)(F)C4)nn12)OC(F)(F)O3,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5824496.png,8.8,Ki,=,1.6,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5824496,CHEMBL251,A2AR,VTERORWFGSWFHY-UHFFFAOYSA-N
CHEMBL5824610,,C[C@H]1CC[C@@H](c2nc3c4cc(F)c(Cl)cc4nc(N)n3n2)CN1c1cnn(CC(C)(C)O)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5824610.png,9.7,IC50,=,0.2,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5738035,B,9,Homo sapiens,CHEMBL5824610,CHEMBL251,A2AR,SANBAHHMAJSHHU-QWHCGFSZSA-N
CHEMBL5824745,,C[C@H](Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CC(C)(F)C1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5824745.png,8.31,Ki,=,4.9,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5824745,CHEMBL251,A2AR,TWDDCQCAWPZGDM-MRVPVSSYSA-N
CHEMBL5824928,,O[C@@H]1[C@H](O)CS[C@H]1c1nnc2c(NCc3ccc(I)cc3)nccn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5824928.png,7.26,Ki,=,55,nM,antagonist,A3R,A3R,1,CHEMBL5732465,B,9,Homo sapiens,CHEMBL5824928,CHEMBL256,A3R,LWDGDYCALRWWRD-JHJVBQTASA-N
CHEMBL5824961,,COc1cc2nc(N)n3nc(C45CC4CN(c4cnn(CC(C)(C)O)c4)C5)nc3c2cc1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5824961.png,7.87,IC50,=,13.6,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5738035,B,9,Homo sapiens,CHEMBL5824961,CHEMBL251,A2AR,YTNZYBALJMAYQB-UHFFFAOYSA-N
CHEMBL5825007,,N#Cc1cccc(-c2nc(N)c3cn(Cc4ncccc4F)nc3c2-c2ccncn2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5825007.png,7.26,EC50,=,55,nM,agonist,A2BR,A2BR,1,CHEMBL5738255,B,9,Homo sapiens,CHEMBL5825007,CHEMBL255,A2BR,SHCILLFMSNKMJG-UHFFFAOYSA-N
CHEMBL5825227,,COCCc1nc2c(-c3ccc4ncc(C)n4c3)c(-c3ccc(F)cc3)nc(N)n2n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5825227.png,9.7,IC50,=,0.2,nM,antagonist,A2AR,A1R;A2AR;A2BR,3,CHEMBL5736162,B,9,Homo sapiens,CHEMBL5825227,CHEMBL251,A2AR,AKTXUNFJKSXMRB-UHFFFAOYSA-N
CHEMBL5825241,,Nc1nc2c3c(ccc2c2nc(CCNCc4ccc(C(F)(F)F)cc4)nn12)OC(F)(F)O3,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5825241.png,8.21,Ki,=,6.2,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5825241,CHEMBL251,A2AR,CYSYKLGHAJOMGQ-UHFFFAOYSA-N
CHEMBL5825507,,Cc1cc(-c2c(-c3ccccc3F)nc(N)n3cnnc23)cc(C(F)F)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5825507.png,8.78,IC50,=,1.68,nM,antagonist,A2AR,A1R;A2AR;A2BR,3,CHEMBL5738023,B,9,Homo sapiens,CHEMBL5825507,CHEMBL251,A2AR,WPCLJWGYJFOUCY-UHFFFAOYSA-N
CHEMBL5826065,,Cc1ccc(F)c(CNC(=O)c2nc(N)nc3c(F)cccc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5826065.png,9.3,Ki,=,0.5,nM,antagonist,A2AR,A2AR,1,CHEMBL5731734,B,9,Homo sapiens,CHEMBL5826065,CHEMBL251,A2AR,XUOQQYOPHXXBLN-UHFFFAOYSA-N
CHEMBL5826102,,COc1cc2nc(N)n3nc([C@@H]4CC[C@H](C)N(c5cnn(C6CCCC6O)c5)C4)nc3c2cc1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5826102.png,10,IC50,=,0.1,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5738035,B,9,Homo sapiens,CHEMBL5826102,CHEMBL251,A2AR,WDRQPLGESLXZBM-BVVYEMPESA-N
CHEMBL5826340,,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCCC(F)(F)F)C3)nc21,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5826340.png,8.12,Ki,=,7.6,nM,antagonist,A2AR,A2AR,1,CHEMBL5735982,B,9,Homo sapiens,CHEMBL5826340,CHEMBL251,A2AR,KWDVJQCUYKUIIL-GFCCVEGCSA-N
CHEMBL5826653,,CC(=O)Nc1cc(-c2nnc(N)nc2-c2ccccc2)ccc1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5826653.png,8.69,Ki,=,2.04,nM,antagonist,A1R,A1R;A2AR,2,CHEMBL5736726,B,9,Homo sapiens,CHEMBL5826653,CHEMBL226,A1R,KIHUMUPRLXSFIN-UHFFFAOYSA-N
CHEMBL5826688,,CN1CCN(c2cccc(CNc3nccn4c([C@@H]5SC[C@@H](O)[C@H]5O)cnc34)c2)CC1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5826688.png,7.26,IC50,=,55,nM,antagonist,A3R,A3R,1,CHEMBL5732465,B,9,Homo sapiens,CHEMBL5826688,CHEMBL256,A3R,QNWZQXROEQOKCS-AQNXPRMDSA-N
CHEMBL5827075,,CN(C)c1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccn1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5827075.png,10,IC50,=,0.1,nM,antagonist,A2BR,A1R;A2AR;A2BR,3,CHEMBL5736164,B,9,Homo sapiens,CHEMBL5827075,CHEMBL255,A2BR,PFAXMIALVXBXEB-UHFFFAOYSA-N
CHEMBL5827216,,CNC(=O)[C@]12CC1[C@@H](n1cnc3c(NC)nc(-n4cc(-c5cnccn5)nn4)nc31)[C@H](O)C2O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5827216.png,8.66,Ki,=,2.21,nM,antagonist,A3R,A3R,1,CHEMBL5734944,B,9,Homo sapiens,CHEMBL5827216,CHEMBL256,A3R,DZTUPIZQCDGCMW-CDPDUIRVSA-N
CHEMBL5827278,,Cc1cccc(CNc2nccn3c([C@@H]4SC[C@@H](O)[C@H]4O)cnc23)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5827278.png,7.26,IC50,=,55,nM,antagonist,A3R,A3R,1,CHEMBL5732465,B,9,Homo sapiens,CHEMBL5827278,CHEMBL256,A3R,YFUXGVWDUDIANT-OAGGEKHMSA-N
CHEMBL5827440,,N[C@H]1CCN(C(=O)c2nc(NCc3cncc(F)c3)nc3ccsc23)C1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5827440.png,6.52,IC50,=,300,nM,antagonist,A2BR,A2BR,1,CHEMBL5737878,B,9,Homo sapiens,CHEMBL5827440,CHEMBL255,A2BR,CDANRSCTSPNPDE-LBPRGKRZSA-N
CHEMBL5827634,,Nc1nc2c3c(ccc2c2nc([C@H]4CCCN(c5cncnc5)C4)nn12)OC(F)(F)O3,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5827634.png,7.36,Ki,=,44,nM,antagonist,A2AR,A2AR,1,CHEMBL5737048,B,9,Homo sapiens,CHEMBL5827634,CHEMBL251,A2AR,JJESMNPJLANBMC-JTQLQIEISA-N
CHEMBL5827922,,Cc1cccc(Cn2nc3c(N)nc(-c4cccc(C#N)c4)c(-c4ccc(=O)n(C)c4)c3n2)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5827922.png,7.26,EC50,=,55,nM,agonist,A2BR,A2BR,1,CHEMBL5738255,B,9,Homo sapiens,CHEMBL5827922,CHEMBL255,A2BR,QRHRYYOLCHXSNH-UHFFFAOYSA-N
CHEMBL5828216,,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC5(O)CCC5)c4)C3)nc21,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5828216.png,8.77,IC50,=,1.7,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5738035,B,9,Homo sapiens,CHEMBL5828216,CHEMBL251,A2AR,LCDZTKOJSHEFEQ-CQSZACIVSA-N
CHEMBL5828328,,Nc1nc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2cccc(F)c2n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5828328.png,8.19,Ki,=,6.4,nM,antagonist,A2AR,A2AR,1,CHEMBL5731734,B,9,Homo sapiens,CHEMBL5828328,CHEMBL251,A2AR,AAVBFLAAVMARPI-UHFFFAOYSA-N
CHEMBL5828759,,C[C@H](Nc1nc(C(=O)NCc2ncc[nH]2)c2sccc2n1)c1ccccn1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5828759.png,6.52,IC50,=,300,nM,antagonist,A2AR,A2AR;A2BR,2,CHEMBL5737879,B,9,Homo sapiens,CHEMBL5828759,CHEMBL251,A2AR,FTKMKHRJEWLEFH-NSHDSACASA-N
CHEMBL5829088,,Nc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccn1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL5829088.png,8.07,IC50,=,8.6,nM,antagonist,A1R,A1R;A2AR;A2BR,3,CHEMBL5736168,B,9,Homo sapiens,CHEMBL5829088,CHEMBL226,A1R,SSBAFVYFCTXULM-UHFFFAOYSA-N
CHEMBL582911,,Cc1nc2cn(-c3ccccc3)nc2c(=O)[nH]1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL582911.png,7.8,Ki,=,16,nM,antagonist,A3R,A3R,1,CHEMBL1059252,B,9,Homo sapiens,CHEMBL582911,CHEMBL256,A3R,CHHZXNIVCUOSLC-UHFFFAOYSA-N
CHEMBL582921,,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCN)nc31)[C@H](O)[C@@H]2O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL582921.png,8.6,Ki,=,2.5,nM,antagonist,A3R,A2AR;A3R,2,CHEMBL1052922,B,9,Homo sapiens,CHEMBL582921,CHEMBL256,A3R,HCVSTBTWZKEPQM-DXTWCIHJSA-N
